atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2019-04-11,2019-04-15,0,0.064,0.062,0.064,0.061,0.075,2760000,175860,0.06371739,1.28,1.24,1.28,1.22,1.5,138000,1.27435,0.04918
2019-04-10,2019-04-12,0,0.061,0.061,0.063,0.061,0.065,3760000,236760,0.06296809,1.22,1.22,1.26,1.22,1.3,188000,1.25936,-0.03175
2019-04-09,2019-04-11,0,0.063,0.061,0.063,0.06,0.074,7780000,505020,0.0649126,1.26,1.22,1.26,1.2,1.48,389000,1.29825,-0.03077
2019-04-08,2019-04-10,0,0.065,0.064,0.065,0.056,0.065,14520000,900080,0.06198898,1.3,1.28,1.3,1.12,1.3,726000,1.23978,0.2037
2019-04-04,2019-04-09,0,0.054,0.054,0.056,0.054,0.057,2360000,130280,0.05520339,1.08,1.08,1.12,1.08,1.14,118000,1.10407,0
2019-04-03,2019-04-08,0,0.054,0.054,0.055,0.053,0.054,600000,32100,0.0535,1.08,1.08,1.1,1.06,1.08,30000,1.07,0.01887
2019-04-02,2019-04-04,0,0.053,0.053,0.055,0.05,0.055,2180000,117820,0.05404587,1.06,1.06,1.1,1,1.1,109000,1.08092,0.03922
2019-04-01,2019-04-03,0,0.051,0.051,0.052,0.051,0.054,740000,38040,0.05140541,1.02,1.02,1.04,1.02,1.08,37000,1.02811,0
2019-03-29,2019-04-02,0,0.051,0.051,0.054,0.051,0.052,1380000,71020,0.05146377,1.02,1.02,1.08,1.02,1.04,69000,1.02928,-0.01923
2019-03-28,2019-04-01,0,0.052,0.051,0.055,0.052,0.056,3622000,195148,0.05387852,1.04,1.02,1.1,1.04,1.12,181100,1.07757,0.01961
2019-03-27,2019-03-29,0,0.051,0.051,0.053,0,0,0,0,0,1.02,1.02,1.06,0,0,0,0,0
2019-03-26,2019-03-28,0,0.051,0.05,0.052,0.05,0.051,1720000,87700,0.05098837,1.02,1,1.04,1,1.02,86000,1.01977,0.02
2019-03-25,2019-03-27,0,0.05,0.05,0.051,0.05,0.051,2060000,104260,0.05061165,1,1,1.02,1,1.02,103000,1.01223,-0.03846
2019-03-22,2019-03-26,0,0.052,0.051,0.054,0.052,0.054,1220000,64620,0.05296721,1.04,1.02,1.08,1.04,1.08,61000,1.05934,-0.01887
2019-03-21,2019-03-25,0,0.053,0.051,0.054,0.05,0.054,5900000,301780,0.05114915,1.06,1.02,1.08,1,1.08,295000,1.02298,0.01923
2019-03-20,2019-03-22,0,0.052,0.051,0.052,0.045,0.057,8700000,460240,0.05290115,1.04,1.02,1.04,0.9,1.14,435000,1.05802,0.15556
2019-03-19,2019-03-21,0,0.045,0.045,0.047,0.043,0.045,1300000,58180,0.04475385,0.9,0.9,0.94,0.86,0.9,65000,0.89508,-0.02174
2019-03-18,2019-03-20,0,0.046,0.044,0.046,0.046,0.047,960000,44420,0.04627083,0.92,0.88,0.92,0.92,0.94,48000,0.92542,-0.06122
2019-03-15,2019-03-19,0,0.049,0.049,0.05,0.045,0.049,8800000,411180,0.046725,0.98,0.98,1,0.9,0.98,440000,0.9345,0
2019-03-14,2019-03-18,0,0.049,0.049,0.052,0.049,0.055,5840000,308880,0.05289041,0.98,0.98,1.04,0.98,1.1,292000,1.05781,-0.02
2019-03-13,2019-03-15,0,0.05,0.049,0.05,0.041,0.051,11620000,558680,0.04807917,1,0.98,1,0.82,1.02,581000,0.96158,0.21951
2019-03-12,2019-03-14,0,0.041,0.041,0.044,0.04,0.044,1500000,61820,0.04121333,0.82,0.82,0.88,0.8,0.88,75000,0.82427,-0.02381
2019-03-11,2019-03-13,0,0.042,0.04,0.042,0.042,0.042,260000,10760,0.04138462,0.84,0.8,0.84,0.84,0.84,13000,0.82769,0
2019-03-08,2019-03-12,0,0.042,0.041,0.043,0.041,0.042,1780000,74280,0.04173034,0.84,0.82,0.86,0.82,0.84,89000,0.83461,0
2019-03-07,2019-03-11,0,0.042,0.042,0.044,0.04,0.042,1520000,63700,0.04190789,0.84,0.84,0.88,0.8,0.84,76000,0.83816,0
2019-03-06,2019-03-08,0,0.042,0.041,0.042,0.04,0.042,100000,4160,0.0416,0.84,0.82,0.84,0.8,0.84,5000,0.832,0.05
2019-03-05,2019-03-07,0,0.04,0.04,0.041,0.04,0.042,2220000,89600,0.04036036,0.8,0.8,0.82,0.8,0.84,111000,0.80721,0
2019-03-04,2019-03-06,0,0.04,0.039,0.042,0.04,0.042,2220000,89840,0.04046847,0.8,0.78,0.84,0.8,0.84,111000,0.80937,0
2019-03-01,2019-03-05,0,0.04,0.04,0.042,0.04,0.04,120000,4800,0.04,0.8,0.8,0.84,0.8,0.8,6000,0.8,0
2019-02-28,2019-03-04,0,0.04,0.04,0.042,0.04,0.041,1020000,41500,0.04068627,0.8,0.8,0.84,0.8,0.82,51000,0.81373,0
2019-02-27,2019-03-01,0,0.04,0.039,0.04,0.039,0.041,1620000,65620,0.04050617,0.8,0.78,0.8,0.78,0.82,81000,0.81012,-0.04762
2019-02-26,2019-02-28,0,0.042,0.041,0.043,0.04,0.042,320000,13000,0.040625,0.84,0.82,0.86,0.8,0.84,16000,0.8125,0
2019-02-25,2019-02-27,0,0.042,0.041,0.042,0.041,0.043,680000,28720,0.04223529,0.84,0.82,0.84,0.82,0.86,34000,0.84471,0
2019-02-22,2019-02-26,0,0.042,0.04,0.042,0.039,0.042,3600000,148340,0.04120556,0.84,0.8,0.84,0.78,0.84,180000,0.82411,0.05
2019-02-21,2019-02-25,0,0.04,0.04,0.042,0.04,0.04,20000,800,0.04,0.8,0.8,0.84,0.8,0.8,1000,0.8,0
2019-02-20,2019-02-22,0,0.04,0.04,0.041,0.04,0.041,3100000,124900,0.04029032,0.8,0.8,0.82,0.8,0.82,155000,0.80581,-0.02439
2019-02-19,2019-02-21,0,0.041,0.04,0.042,0.041,0.042,200000,8300,0.0415,0.82,0.8,0.84,0.82,0.84,10000,0.83,0.025
2019-02-18,2019-02-20,0,0.04,0.04,0.042,0.04,0.041,480000,19380,0.040375,0.8,0.8,0.84,0.8,0.82,24000,0.8075,-0.09091
2019-02-15,2019-02-19,0,0.044,0.041,0.044,0.04,0.044,1220000,50480,0.04137705,0.88,0.82,0.88,0.8,0.88,61000,0.82754,0.1
2019-02-14,2019-02-18,0,0.04,0.04,0.042,0.04,0.041,100000,4080,0.0408,0.8,0.8,0.84,0.8,0.82,5000,0.816,-0.02439
2019-02-13,2019-02-15,0,0.041,0.04,0.042,0.04,0.042,2880000,116360,0.04040278,0.82,0.8,0.84,0.8,0.84,144000,0.80806,0
2019-02-12,2019-02-14,0,0.041,0.04,0.041,0.041,0.043,2060000,85240,0.04137864,0.82,0.8,0.82,0.82,0.86,103000,0.82757,-0.02381
2019-02-11,2019-02-13,0,0.042,0.041,0.044,0.041,0.044,1520000,63540,0.04180263,0.84,0.82,0.88,0.82,0.88,76000,0.83605,0
2019-02-08,2019-02-12,0,0.042,0.041,0.044,0.041,0.042,600000,25100,0.04183333,0.84,0.82,0.88,0.82,0.84,30000,0.83667,0
2019-02-04,2019-02-11,0,0.042,0.041,0.044,0.041,0.042,120000,4940,0.04116667,0.84,0.82,0.88,0.82,0.84,6000,0.82333,-0.04545
2019-02-01,2019-02-11,0,0.044,0.042,0.044,0,0,0,0,0,0.88,0.84,0.88,0,0,0,0,0
2019-01-31,2019-02-08,0,0.044,0.043,0.044,0.041,0.044,60000,2580,0.043,0.88,0.86,0.88,0.82,0.88,3000,0.86,0
2019-01-30,2019-02-01,0,0.044,0.041,0.045,0.043,0.044,200000,8640,0.0432,0.88,0.82,0.9,0.86,0.88,10000,0.864,0.04762
2019-01-29,2019-01-31,0,0.042,0.041,0.043,0.042,0.042,340000,14280,0.042,0.84,0.82,0.86,0.84,0.84,17000,0.84,-0.02326
2019-01-28,2019-01-30,0,0.043,0.041,0.043,0.041,0.043,220000,9060,0.04118182,0.86,0.82,0.86,0.82,0.86,11000,0.82364,0.02381
2019-01-25,2019-01-29,0,0.042,0.042,0.043,0.042,0.043,520000,21900,0.04211538,0.84,0.84,0.86,0.84,0.86,26000,0.84231,0.02439
2019-01-24,2019-01-28,0,0.041,0.041,0.043,0.04,0.041,360000,14740,0.04094444,0.82,0.82,0.86,0.8,0.82,18000,0.81889,-0.04651
2019-01-23,2019-01-25,0,0.043,0.042,0.044,0.041,0.043,440000,18860,0.04286364,0.86,0.84,0.88,0.82,0.86,22000,0.85727,0.04878
2019-01-22,2019-01-24,0,0.041,0.041,0.043,0.041,0.044,1100000,45860,0.04169091,0.82,0.82,0.86,0.82,0.88,55000,0.83382,-0.06818
2019-01-21,2019-01-23,0,0.044,0.042,0.044,0.042,0.044,1160000,49440,0.04262069,0.88,0.84,0.88,0.84,0.88,58000,0.85241,-0.02222
2019-01-18,2019-01-22,0,0.045,0.044,0.045,0.043,0.045,660000,29260,0.04433333,0.9,0.88,0.9,0.86,0.9,33000,0.88667,0.04651
2019-01-17,2019-01-21,0,0.043,0.042,0.046,0.043,0.043,1120000,48160,0.043,0.86,0.84,0.92,0.86,0.86,56000,0.86,-0.06522
2019-01-16,2019-01-18,0,0.046,0.045,0.047,0.045,0.048,1600000,73140,0.0457125,0.92,0.9,0.94,0.9,0.96,80000,0.91425,-0.02128
2019-01-15,2019-01-17,0,0.047,0.047,0.049,0.047,0.05,2820000,138120,0.04897872,0.94,0.94,0.98,0.94,1,141000,0.97957,0
2019-01-14,2019-01-16,0,0.047,0.047,0.048,0.047,0.047,1140000,53580,0.047,0.94,0.94,0.96,0.94,0.94,57000,0.94,0
2019-01-11,2019-01-15,0,0.047,0.047,0.049,0.047,0.047,420000,19740,0.047,0.94,0.94,0.98,0.94,0.94,21000,0.94,-0.02083
2019-01-10,2019-01-14,0,0.048,0.048,0.05,0.047,0.053,3420000,170700,0.04991228,0.96,0.96,1,0.94,1.06,171000,0.99825,-0.02041
2019-01-09,2019-01-11,0,0.049,0.049,0.054,0.048,0.05,18340000,916560,0.04997601,0.98,0.98,1.08,0.96,1,917000,0.99952,0.02083
2019-01-08,2019-01-10,0,0.048,0.047,0.05,0.048,0.048,260000,12480,0.048,0.96,0.94,1,0.96,0.96,13000,0.96,0
2019-01-07,2019-01-09,0,0.048,0.046,0.049,0,0,0,0,0,0.96,0.92,0.98,0,0,0,0,0
2019-01-04,2019-01-08,0,0.048,0.045,0.048,0.046,0.048,440000,20320,0.04618182,0.96,0.9,0.96,0.92,0.96,22000,0.92364,0.04348
2019-01-03,2019-01-07,0,0.046,0.046,0.05,0.046,0.051,200000,9960,0.0498,0.92,0.92,1,0.92,1.02,10000,0.996,-0.04167
2019-01-02,2019-01-04,0,0.048,0.048,0.05,0.047,0.048,420000,20080,0.04780952,0.96,0.96,1,0.94,0.96,21000,0.95619,-0.07692
2018-12-31,2019-01-03,0,0.052,0.047,0.052,0.048,0.052,160000,7760,0.0485,1.04,0.94,1.04,0.96,1.04,8000,0.97,0.10638
2018-12-28,2019-01-03,0,0.047,0.047,0.053,0.047,0.047,20000,940,0.047,0.94,0.94,1.06,0.94,0.94,1000,0.94,-0.11321
2018-12-27,2019-01-02,0,0.053,0.046,0.053,0.046,0.053,520000,26120,0.05023077,1.06,0.92,1.06,0.92,1.06,26000,1.00462,-0.01852
2018-12-24,2018-12-28,0,0.054,0.048,0.054,0.049,0.054,320000,15840,0.0495,1.08,0.96,1.08,0.98,1.08,16000,0.99,0.08
2018-12-21,2018-12-28,0,0.05,0.047,0.05,0.047,0.05,440000,21880,0.04972727,1,0.94,1,0.94,1,22000,0.99455,0.02041
2018-12-20,2018-12-27,0,0.049,0.048,0.049,0.046,0.05,2920000,142560,0.04882192,0.98,0.96,0.98,0.92,1,146000,0.97644,-0.03922
2018-12-19,2018-12-21,0,0.051,0.051,0.057,0.051,0.057,16860000,908760,0.05390036,1.02,1.02,1.14,1.02,1.14,843000,1.07801,0.02
2018-12-18,2018-12-20,0,0.05,0.05,0.054,0.047,0.059,940000,49260,0.05240426,1,1,1.08,0.94,1.18,47000,1.04809,-0.10714
2018-12-17,2018-12-19,0,0.056,0.053,0.056,0.055,0.057,60000,3360,0.056,1.12,1.06,1.12,1.1,1.14,3000,1.12,-0.01754
2018-12-14,2018-12-18,0,0.057,0.052,0.057,0.055,0.057,1240000,69340,0.05591935,1.14,1.04,1.14,1.1,1.14,62000,1.11839,0
2018-12-13,2018-12-17,0,0.057,0.055,0.057,0.055,0.057,4060000,227340,0.05599507,1.14,1.1,1.14,1.1,1.14,203000,1.1199,0
2018-12-12,2018-12-14,0,0.057,0.055,0.057,0.054,0.057,5040000,280060,0.05556746,1.14,1.1,1.14,1.08,1.14,252000,1.11135,-0.0339
2018-12-11,2018-12-13,0,0.059,0.053,0.059,0.054,0.059,120000,6820,0.05683333,1.18,1.06,1.18,1.08,1.18,6000,1.13667,0.01724
2018-12-10,2018-12-12,0,0.058,0.053,0.058,0.053,0.059,1120000,63680,0.05685714,1.16,1.06,1.16,1.06,1.18,56000,1.13714,0
2018-12-07,2018-12-11,0,0.058,0.055,0.058,0.056,0.058,1020000,57640,0.0565098,1.16,1.1,1.16,1.12,1.16,51000,1.1302,0.05455
2018-12-06,2018-12-10,0,0.055,0.053,0.055,0.052,0.055,60000,3180,0.053,1.1,1.06,1.1,1.04,1.1,3000,1.06,0
2018-12-05,2018-12-07,0,0.055,0.055,0.058,0.053,0.055,560000,30280,0.05407143,1.1,1.1,1.16,1.06,1.1,28000,1.08143,0.01852
2018-12-04,2018-12-06,0,0.054,0.054,0.055,0.053,0.054,1840000,99020,0.05381522,1.08,1.08,1.1,1.06,1.08,92000,1.0763,0.01887
2018-12-03,2018-12-05,0,0.053,0.053,0.057,0.052,0.056,2040000,110360,0.05409804,1.06,1.06,1.14,1.04,1.12,102000,1.08196,-0.05357
2018-11-30,2018-12-04,0,0.056,0.055,0.059,0.056,0.056,260000,14560,0.056,1.12,1.1,1.18,1.12,1.12,13000,1.12,0
2018-11-29,2018-12-03,0,0.056,0.055,0.056,0.056,0.059,280000,16240,0.058,1.12,1.1,1.12,1.12,1.18,14000,1.16,-0.01754
2018-11-28,2018-11-30,0,0.057,0.056,0.058,0.055,0.059,12160000,692720,0.05696711,1.14,1.12,1.16,1.1,1.18,608000,1.13934,0.03636
2018-11-27,2018-11-29,0,0.055,0.055,0.058,0.054,0.057,740000,41740,0.05640541,1.1,1.1,1.16,1.08,1.14,37000,1.12811,0.01852
2018-11-26,2018-11-28,0,0.054,0.054,0.058,0.053,0.055,840000,45680,0.05438095,1.08,1.08,1.16,1.06,1.1,42000,1.08762,0.01887
2018-11-23,2018-11-27,0,0.053,0.053,0.057,0.053,0.055,420000,22820,0.05433333,1.06,1.06,1.14,1.06,1.1,21000,1.08667,-0.07018
2018-11-22,2018-11-26,0,0.057,0.056,0.058,0.057,0.057,120000,6840,0.057,1.14,1.12,1.16,1.14,1.14,6000,1.14,0.03636
2018-11-21,2018-11-23,0,0.055,0.055,0.056,0.054,0.055,1760000,96620,0.05489773,1.1,1.1,1.12,1.08,1.1,88000,1.09795,0.01852
2018-11-20,2018-11-22,0,0.054,0.053,0.057,0.054,0.055,360000,19480,0.05411111,1.08,1.06,1.14,1.08,1.1,18000,1.08222,-0.03571
2018-11-19,2018-11-21,0,0.056,0.056,0.058,0.056,0.056,220000,12320,0.056,1.12,1.12,1.16,1.12,1.12,11000,1.12,0
2018-11-16,2018-11-20,0,0.056,0.055,0.056,0.055,0.056,260000,14540,0.05592308,1.12,1.1,1.12,1.1,1.12,13000,1.11846,0.03704
2018-11-15,2018-11-19,0,0.054,0.054,0.058,0.053,0.059,260000,14220,0.05469231,1.08,1.08,1.16,1.06,1.18,13000,1.09385,-0.08475
2018-11-14,2018-11-16,0,0.059,0.053,0.059,0.053,0.059,1220000,67180,0.05506557,1.18,1.06,1.18,1.06,1.18,61000,1.10131,0.11321
2018-11-13,2018-11-15,0,0.053,0.053,0.055,0.053,0.053,1880000,99640,0.053,1.06,1.06,1.1,1.06,1.06,94000,1.06,-0.03636
2018-11-12,2018-11-14,0,0.055,0.055,0.057,0.053,0.058,18760000,1037620,0.05531023,1.1,1.1,1.14,1.06,1.16,938000,1.1062,0.01852
2018-11-09,2018-11-13,0,0.054,0.053,0.054,0.05,0.058,15760000,862300,0.05471447,1.08,1.06,1.08,1,1.16,788000,1.09429,-0.03571
2018-11-08,2018-11-12,0,0.056,0.054,0.057,0.053,0.06,4920000,279900,0.05689024,1.12,1.08,1.14,1.06,1.2,246000,1.1378,0.03704
2018-11-07,2018-11-09,0,0.054,0.053,0.059,0.054,0.054,420000,22680,0.054,1.08,1.06,1.18,1.08,1.08,21000,1.08,0
2018-11-06,2018-11-08,0,0.054,0.053,0.058,0.054,0.058,320000,18400,0.0575,1.08,1.06,1.16,1.08,1.16,16000,1.15,-0.01818
2018-11-05,2018-11-07,0,0.055,0.054,0.055,0.054,0.058,12520000,701520,0.05603195,1.1,1.08,1.1,1.08,1.16,626000,1.12064,-0.01786
2018-11-02,2018-11-06,0,0.056,0.06,0.061,0.056,0.061,5520000,320000,0.05797101,1.12,1.2,1.22,1.12,1.22,276000,1.15942,-0.05085
2018-11-01,2018-11-05,0,0.059,0.055,0.058,0.048,0.06,13780000,748120,0.05429028,1.18,1.1,1.16,0.96,1.2,689000,1.08581,0.13462
2018-10-31,2018-11-02,0,0.052,0.051,0.052,0.042,0.052,35540000,1707920,0.04805627,1.04,1.02,1.04,0.84,1.04,1777000,0.96113,0.10638
2018-10-30,2018-11-01,0,0.047,0.044,0.048,0.043,0.047,120000,5400,0.045,0.94,0.88,0.96,0.86,0.94,6000,0.9,-0.04082
2018-10-29,2018-10-31,0,0.049,0.048,0.049,0.047,0.049,600000,28960,0.04826667,0.98,0.96,0.98,0.94,0.98,30000,0.96533,0.02083
2018-10-26,2018-10-30,0,0.048,0.048,0.05,0.048,0.048,140000,6720,0.048,0.96,0.96,1,0.96,0.96,7000,0.96,-0.04
2018-10-25,2018-10-29,0,0.05,0.048,0.051,0.047,0.05,160000,7700,0.048125,1,0.96,1.02,0.94,1,8000,0.9625,0.02041
2018-10-24,2018-10-26,0,0.049,0.047,0.05,0.045,0.053,2980000,149120,0.05004027,0.98,0.94,1,0.9,1.06,149000,1.00081,0.08889
2018-10-23,2018-10-25,0,0.045,0.045,0.048,0.045,0.046,880000,40240,0.04572727,0.9,0.9,0.96,0.9,0.92,44000,0.91455,-0.08163
2018-10-22,2018-10-24,0,0.049,0.049,0.053,0.048,0.049,840000,40740,0.0485,0.98,0.98,1.06,0.96,0.98,42000,0.97,0.02083
2018-10-19,2018-10-23,0,0.048,0.046,0.048,0.045,0.048,2900000,133180,0.04592414,0.96,0.92,0.96,0.9,0.96,145000,0.91848,-0.04
2018-10-18,2018-10-22,0,0.05,0.049,0.053,0.046,0.05,1140000,55200,0.04842105,1,0.98,1.06,0.92,1,57000,0.96842,-0.01961
2018-10-16,2018-10-19,0,0.051,0.046,0.051,0.05,0.051,980000,49580,0.05059184,1.02,0.92,1.02,1,1.02,49000,1.01184,0.04082
2018-10-15,2018-10-18,0,0.049,0.049,0.05,0.049,0.049,240000,11760,0.049,0.98,0.98,1,0.98,0.98,12000,0.98,0
2018-10-12,2018-10-16,0,0.049,0.047,0.049,0.047,0.049,1120000,54000,0.04821429,0.98,0.94,0.98,0.94,0.98,56000,0.96429,0.08889
2018-10-11,2018-10-15,0,0.045,0.045,0.048,0.044,0.053,2540000,118840,0.0467874,0.9,0.9,0.96,0.88,1.06,127000,0.93575,-0.16667
2018-10-10,2018-10-12,0,0.054,0.053,0.054,0.054,0.054,880000,47520,0.054,1.08,1.06,1.08,1.08,1.08,44000,1.08,0
2018-10-09,2018-10-11,0,0.054,0.051,0.054,0.055,0.055,360000,19800,0.055,1.08,1.02,1.08,1.1,1.1,18000,1.1,-0.01818
2018-10-08,2018-10-10,0,0.055,0.054,0.056,0.054,0.056,920000,50600,0.055,1.1,1.08,1.12,1.08,1.12,46000,1.1,-0.01786
2018-10-05,2018-10-09,0,0.056,0.055,0.056,0.054,0.056,960000,52780,0.05497917,1.12,1.1,1.12,1.08,1.12,48000,1.09958,0
2018-10-04,2018-10-08,0,0.056,0.056,0.057,0.056,0.056,740000,41440,0.056,1.12,1.12,1.14,1.12,1.12,37000,1.12,-0.03448
2018-10-03,2018-10-05,0,0.058,0.056,0.059,0.056,0.059,260000,14900,0.05730769,1.16,1.12,1.18,1.12,1.18,13000,1.14615,0.03571
2018-10-02,2018-10-04,0,0.056,0.055,0.057,0.056,0.056,40000,2240,0.056,1.12,1.1,1.14,1.12,1.12,2000,1.12,-0.01754
2018-09-28,2018-10-03,0,0.057,0.056,0.059,0.056,0.058,1000000,57040,0.05704,1.14,1.12,1.18,1.12,1.16,50000,1.1408,-0.0339
2018-09-27,2018-10-02,0,0.059,0.057,0.06,0.056,0.059,1700000,96980,0.05704706,1.18,1.14,1.2,1.12,1.18,85000,1.14094,0.05357
2018-09-26,2018-09-28,0,0.056,0.056,0.058,0.056,0.067,6520000,384920,0.05903681,1.12,1.12,1.16,1.12,1.34,326000,1.18074,-0.17647
2018-09-24,2018-09-27,0,0.068,0.066,0.068,0.069,0.069,200000,13800,0.069,1.36,1.32,1.36,1.38,1.38,10000,1.38,0
2018-09-21,2018-09-26,0,0.068,0.065,0.068,0.064,0.071,4940000,341860,0.06920243,1.36,1.3,1.36,1.28,1.42,247000,1.38405,0.04615
2018-09-20,2018-09-24,0,0.065,0.064,0.066,0.059,0.072,9300000,615940,0.06623011,1.3,1.28,1.32,1.18,1.44,465000,1.3246,0.10169
2018-09-19,2018-09-21,0,0.059,0.058,0.059,0.056,0.061,880000,52620,0.05979545,1.18,1.16,1.18,1.12,1.22,44000,1.19591,0.01724
2018-09-18,2018-09-20,0,0.058,0.054,0.06,0.056,0.058,440000,24900,0.05659091,1.16,1.08,1.2,1.12,1.16,22000,1.13182,0.01754
2018-09-17,2018-09-19,0,0.057,0.054,0.058,0.053,0.057,1280000,69640,0.05440625,1.14,1.08,1.16,1.06,1.14,64000,1.08812,-0.01724
2018-09-14,2018-09-18,0,0.058,0.056,0.06,0.057,0.062,1640000,95640,0.05831707,1.16,1.12,1.2,1.14,1.24,82000,1.16634,-0.01695
2018-09-13,2018-09-17,0,0.059,0.058,0.059,0.059,0.06,2880000,171780,0.05964583,1.18,1.16,1.18,1.18,1.2,144000,1.19292,0
2018-09-12,2018-09-14,0,0.059,0.058,0.06,0.059,0.06,680000,40720,0.05988235,1.18,1.16,1.2,1.18,1.2,34000,1.19765,-0.01667
2018-09-11,2018-09-13,0,0.06,0.06,0.062,0.06,0.062,240000,14580,0.06075,1.2,1.2,1.24,1.2,1.24,12000,1.215,-0.01639
2018-09-10,2018-09-12,0,0.061,0.06,0.061,0.06,0.061,380000,23060,0.06068421,1.22,1.2,1.22,1.2,1.22,19000,1.21368,0
2018-09-07,2018-09-11,0,0.061,0.061,0.062,0.061,0.063,1420000,88500,0.06232394,1.22,1.22,1.24,1.22,1.26,71000,1.24648,-0.01613
2018-09-06,2018-09-10,0,0.062,0.062,0.063,0.061,0.07,3880000,248800,0.06412371,1.24,1.24,1.26,1.22,1.4,194000,1.28247,-0.01587
2018-09-05,2018-09-07,0,0.063,0.062,0.063,0.062,0.066,560000,35640,0.06364286,1.26,1.24,1.26,1.24,1.32,28000,1.27286,0.01613
2018-09-04,2018-09-06,0,0.062,0.062,0.064,0.062,0.062,220000,13640,0.062,1.24,1.24,1.28,1.24,1.24,11000,1.24,-0.04615
2018-09-03,2018-09-05,0,0.065,0.063,0.065,0.06,0.071,6760000,420340,0.06218047,1.3,1.26,1.3,1.2,1.42,338000,1.24361,-0.01515
2018-08-31,2018-09-04,0,0.066,0.068,0.07,0.065,0.068,3000000,197940,0.06598,1.32,1.36,1.4,1.3,1.36,150000,1.3196,-0.02941
2018-08-30,2018-09-03,0,0.068,0.068,0.07,0.068,0.072,1660000,116540,0.07020482,1.36,1.36,1.4,1.36,1.44,83000,1.4041,-0.02857
2018-08-29,2018-08-31,0,0.07,0.068,0.071,0.068,0.071,1400000,98600,0.07042857,1.4,1.36,1.42,1.36,1.42,70000,1.40857,0
2018-08-28,2018-08-30,0,0.07,0.068,0.071,0.068,0.071,960000,67500,0.0703125,1.4,1.36,1.42,1.36,1.42,48000,1.40625,0
2018-08-27,2018-08-29,0,0.07,0.069,0.071,0.065,0.077,4160000,294420,0.07077404,1.4,1.38,1.42,1.3,1.54,208000,1.41548,0.02941
2018-08-24,2018-08-28,0,0.068,0.066,0.068,0.068,0.068,460000,31280,0.068,1.36,1.32,1.36,1.36,1.36,23000,1.36,0
2018-08-23,2018-08-27,0,0.068,0.068,0.069,0.067,0.07,640000,43660,0.06821875,1.36,1.36,1.38,1.34,1.4,32000,1.36438,0.0303
2018-08-22,2018-08-24,0,0.066,0.063,0.066,0.065,0.072,1020000,67580,0.0662549,1.32,1.26,1.32,1.3,1.44,51000,1.3251,-0.08333
2018-08-21,2018-08-23,0,0.072,0.07,0.072,0.065,0.074,1260000,90880,0.07212698,1.44,1.4,1.44,1.3,1.48,63000,1.44254,0.07463
2018-08-20,2018-08-22,0,0.067,0.067,0.069,0.064,0.067,520000,34400,0.06615385,1.34,1.34,1.38,1.28,1.34,26000,1.32308,-0.02899
2018-08-17,2018-08-21,0,0.069,0.067,0.069,0.066,0.07,320000,21840,0.06825,1.38,1.34,1.38,1.32,1.4,16000,1.365,0.02985
2018-08-16,2018-08-20,0,0.067,0.067,0.068,0.067,0.071,3720000,253580,0.06816667,1.34,1.34,1.36,1.34,1.42,186000,1.36333,-0.09459
2018-08-15,2018-08-17,0,0.074,0.072,0.075,0.072,0.075,2520000,186460,0.07399206,1.48,1.44,1.5,1.44,1.5,126000,1.47984,-0.01333
2018-08-14,2018-08-16,0,0.075,0.075,0.076,0.075,0.079,1940000,147980,0.07627835,1.5,1.5,1.52,1.5,1.58,97000,1.52557,-0.03846
2018-08-13,2018-08-15,0,0.078,0.078,0.079,0.078,0.079,1520000,119200,0.07842105,1.56,1.56,1.58,1.56,1.58,76000,1.56842,-0.03704
2018-08-10,2018-08-14,0,0.081,0.081,0.082,0.079,0.082,1480000,118880,0.08032432,1.62,1.62,1.64,1.58,1.64,74000,1.60649,0.0125
2018-08-09,2018-08-13,0,0.08,0.08,0.083,0.08,0.085,3720000,305220,0.08204839,1.6,1.6,1.66,1.6,1.7,186000,1.64097,-0.05882
2018-08-08,2018-08-10,0,0.085,0.084,0.085,0.081,0.086,2420000,202720,0.0837686,1.7,1.68,1.7,1.62,1.72,121000,1.67537,0.0625
2018-08-07,2018-08-09,0,0.08,0.079,0.081,0.077,0.081,680000,54580,0.08026471,1.6,1.58,1.62,1.54,1.62,34000,1.60529,-0.02439
2018-08-06,2018-08-08,0,0.082,0.079,0.083,0.08,0.082,1240000,100640,0.08116129,1.64,1.58,1.66,1.6,1.64,62000,1.62323,-0.04651
2018-08-03,2018-08-07,0,0.086,0.081,0.086,0.08,0.086,2900000,238160,0.08212414,1.72,1.62,1.72,1.6,1.72,145000,1.64248,0.04878
2018-08-02,2018-08-06,0,0.082,0.082,0.083,0.082,0.084,1760000,145280,0.08254545,1.64,1.64,1.66,1.64,1.68,88000,1.65091,-0.02381
2018-08-01,2018-08-03,0,0.084,0.084,0.085,0.083,0.085,2860000,239080,0.08359441,1.68,1.68,1.7,1.66,1.7,143000,1.67189,-0.05618
2018-07-31,2018-08-02,0,0.089,0.083,0.089,0.082,0.089,2720000,231320,0.08504412,1.78,1.66,1.78,1.64,1.78,136000,1.70088,0.03488
2018-07-30,2018-08-01,0,0.086,0.084,0.086,0.085,0.089,4640000,401240,0.08647414,1.72,1.68,1.72,1.7,1.78,232000,1.72948,0
